Date,Site_ID,Packet_Loss,Median,Remark,MOC_Root_Cause_Analysis
2022-12-19,SHS00005,0.0,0.0,0 to 1%,0
2022-12-19,SHS00006,0.0464,0.0141,0 to 1%,0
2022-12-19,SHS00007,0.0018,0.0,0 to 1%,0
2022-12-19,SHS00008,0.0,0.0,0 to 1%,0
2022-12-19,SHS00009,0.0,0.0,0 to 1%,0
2022-12-19,SHS00010,0.0,0.0,0 to 1%,0
2022-12-19,SHS00011,0.0,0.0,0 to 1%,0
2022-12-19,SHS00012,0.0,0.0,0 to 1%,0
2022-12-19,SHS00013,0.0,0.0,0 to 1%,0
2022-12-19,SHS00014,0.0,0.0,0 to 1%,0
2022-12-19,SHS00015,0.0,0.0,0 to 1%,0
2022-12-19,SHS00016,0.0,0.0,0 to 1%,0
2022-12-19,SHS00017,0.0,0.0,0 to 1%,0
2022-12-19,SHS00018,0.0017,0.0,0 to 1%,0
2022-12-19,SHS00019,0.0,0.0,0 to 1%,0
2022-12-19,SHS00020,0.0,0.0,0 to 1%,0
2022-12-19,SHS00021,0.0,0.0,0 to 1%,0
2022-12-19,SHS00022,0.0,0.0,0 to 1%,0
2022-12-19,SHS00023,0.0,0.0,0 to 1%,0
2022-12-19,SHS00024,0.0,0.0,0 to 1%,0
2022-12-19,SHS00025,0.0389,0.0122,0 to 1%,0
2022-12-19,SHS00026,0.0,0.0,0 to 1%,0
2022-12-19,SHS00027,0.0,0.0,0 to 1%,0
2022-12-19,SHS00028,0.0,0.0,0 to 1%,0
2022-12-19,SHS00029,0.0,0.0,0 to 1%,0
2022-12-19,SHS00030,0.0,0.0,0 to 1%,0
2022-12-19,SHS00031,0.0,0.0,0 to 1%,0
2022-12-19,SHS00032,0.0,0.0,0 to 1%,0
2022-12-19,SHS00033,0.0,0.0,0 to 1%,0
2022-12-19,SHS00034,0.0,0.0,0 to 1%,0
2022-12-19,SHS00035,0.0,0.0,0 to 1%,0
2022-12-19,SHS00036,0.0,0.0,0 to 1%,0
2022-12-19,SHS00037,0.0,0.0,0 to 1%,0
2022-12-19,SHS00038,0.0,0.0,0 to 1%,0
2022-12-19,SHS00039,0.0,0.0,0 to 1%,0
2022-12-19,SHS00040,0.0,0.0,0 to 1%,0
2022-12-19,SHS00041,0.0367,0.0072,0 to 1%,0
2022-12-19,SHS00042,0.0,0.0,0 to 1%,0
2022-12-19,SHS00043,0.0,0.0,0 to 1%,0
2022-12-19,SHS00044,0.0,0.0,0 to 1%,0
2022-12-19,SHS00045,0.0,0.0,0 to 1%,0
2022-12-19,SHS00046,0.0,0.0,0 to 1%,0
2022-12-19,SHS00047,0.0,0.0,0 to 1%,0
2022-12-19,SHS00048,0.0,0.0,0 to 1%,0
2022-12-19,SHS00049,0.0,0.0,0 to 1%,0
2022-12-19,SHS00050,0.0,0.0,0 to 1%,0
2022-12-19,SHS00051,0.0,0.0,0 to 1%,0
2022-12-19,SHS00052,0.0,0.0,0 to 1%,0
2022-12-19,SHS00053,0.0,0.0,0 to 1%,0
2022-12-19,SHS00054,0.0,0.0,0 to 1%,0
2022-12-19,SHS00055,0.0,0.0,0 to 1%,0
2022-12-19,SHS00056,0.0,0.0,0 to 1%,0
2022-12-19,SHS00057,0.0,0.0,0 to 1%,0
2022-12-19,SHS00058,0.0018,0.0,0 to 1%,0
2022-12-19,SHS00059,0.0,0.0,0 to 1%,0
2022-12-19,SHS00060,0.0,0.0,0 to 1%,0
2022-12-19,SHS00061,0.0,0.0,0 to 1%,0
2022-12-19,SHS00062,0.0,0.0,0 to 1%,0
2022-12-19,SHS00063,0.0,0.0,0 to 1%,0
2022-12-19,SHS00064,0.0,0.0,0 to 1%,0
2022-12-19,SHS00065,0.0382,0.0079,0 to 1%,0
2022-12-19,SHS00066,0.0,0.0,0 to 1%,0
2022-12-19,SHS00067,0.0427,0.0228,0 to 1%,0
2022-12-19,SHS00068,0.0,0.0,0 to 1%,0
2022-12-19,SHS00069,0.0,0.0,0 to 1%,0
2022-12-19,SHS00070,0.0,0.0,0 to 1%,0
2022-12-19,SHS00073,0.0,0.0,0 to 1%,0
2022-12-19,SHS00074,0.0541,0.0157,0 to 1%,0
2022-12-19,SHS00075,0.0,0.0,0 to 1%,0
2022-12-19,SHS00076,0.0,0.0,0 to 1%,0
2022-12-19,SHS00077,0.1445,0.3466,0 to 1%,0
2022-12-19,SHS00078,0.0,0.0,0 to 1%,0
2022-12-19,SHS00079,0.0,0.0,0 to 1%,0
2022-12-19,SHS00080,0.0,0.0,0 to 1%,0
2022-12-19,SHS00081,0.0,0.0,Power issue,0
2022-12-19,SHS00082,0.0236,0.0223,0 to 1%,0
2022-12-19,SHS00083,0.0,0.0,0 to 1%,0
2022-12-19,SHS00084,0.0,0.0,0 to 1%,0
2022-12-19,SHS00085,0.0,0.0,0 to 1%,0
2022-12-19,SHS00087,0.0396,0.0108,0 to 1%,0
2022-12-19,SHS00088,0.0,0.0,0 to 1%,0
2022-12-19,SHS00089,0.0,0.0,0 to 1%,0
2022-12-19,SHS00090,0.0,0.0,0 to 1%,0
2022-12-19,SHS00091,0.0,0.0,0 to 1%,0
2022-12-19,SHS00092,0.0,0.0,0 to 1%,0
2022-12-19,SHS00093,0.0,0.0,0 to 1%,0
2022-12-19,SHS00094,0.0,0.0,0 to 1%,0
2022-12-19,SHS00095,0.0,0.0,0 to 1%,0
2022-12-19,SHS00096,0.0,0.0,0 to 1%,0
2022-12-19,SHS00097,0.0,0.0,0 to 1%,0
2022-12-19,SHS00098,0.0457,0.0155,0 to 1%,0
2022-12-19,SHS00099,0.0378,0.0176,0 to 1%,0
2022-12-19,SHS00100,0.0363,0.0177,0 to 1%,0
2022-12-19,SHS00101,0.0,0.0,0 to 1%,0
2022-12-19,SHS00102,0.0,0.0,0 to 1%,0
2022-12-19,SHS00103,0.2685,0.3891,0 to 1%,0
2022-12-19,SHS00104,0.0,0.0,0 to 1%,0
2022-12-19,SHS00105,0.0435,0.0139,0 to 1%,0
2022-12-19,SHS00106,0.0,0.0,0 to 1%,0
2022-12-19,SHS00107,0.0,0.0,0 to 1%,0
2022-12-19,SHS00109,0.0,0.0,0 to 1%,0
2022-12-19,SHS00110,0.0,0.0,0 to 1%,0
2022-12-19,SHS00111,0.0,0.0,0 to 1%,0
2022-12-19,SHS00113,0.052,0.0105,0 to 1%,0
2022-12-19,SHS00115,0.0,0.0,0 to 1%,0
2022-12-19,SHS00116,0.0,0.0,0 to 1%,0
2022-12-19,SHS00117,0.2195,0.2195,0 to 1%,0
2022-12-19,SHS00121,0.0,0.0,0 to 1%,0
2022-12-19,SHS00122,0.0,0.0,0 to 1%,0
2022-12-19,SHS00123,0.0,0.0,0 to 1%,0
2022-12-19,SHS00125,0.0,0.0,0 to 1%,0
2022-12-19,SHS00126,0.0,0.0,0 to 1%,0
2022-12-19,SHS00127,0.0,0.0,0 to 1%,0
2022-12-19,SHS00128,0.0,0.0,0 to 1%,0
2022-12-19,SHS00129,0.0,0.0,0 to 1%,0
2022-12-19,SHS00130,0.0,0.0,0 to 1%,0
2022-12-19,SHS00131,0.0,0.0,0 to 1%,0
2022-12-19,SHS00133,0.0,0.0,0 to 1%,0
2022-12-19,SHS00136,0.0,0.0,0 to 1%,0
2022-12-19,SHS00137,0.0499,0.0197,0 to 1%,0
2022-12-19,SHS00138,0.0,0.0,0 to 1%,0
2022-12-19,SHS00139,0.0,0.0,0 to 1%,0
2022-12-19,SHS00140,0.0,0.0,0 to 1%,0
2022-12-19,SHS00141,0.0,0.0,0 to 1%,0
2022-12-19,SHS00142,0.0,0.0,0 to 1%,0
2022-12-19,SHS00143,0.0017,0.0,0 to 1%,0
2022-12-19,SHS00144,0.0,0.0,0 to 1%,0
2022-12-19,SHS00146,0.0,0.0,0 to 1%,0
2022-12-19,SHS00147,0.0,0.0,0 to 1%,0
2022-12-19,SHS00162,0.0,0.0,0 to 1%,0
2022-12-19,SHS00165,0.0,0.0,0 to 1%,0
2022-12-19,SHS00168,0.0,0.0,0 to 1%,0
2022-12-19,SHS00171,0.0,0.0,0 to 1%,0
2022-12-19,SHS00172,0.0017,0.0,0 to 1%,0
2022-12-19,SHS00173,0.0,0.0,0 to 1%,0
2022-12-19,SHS00174,0.0,0.0,0 to 1%,0
2022-12-19,SHS00175,0.0,0.0,0 to 1%,0
2022-12-19,SHS00176,0.0,0.0,0 to 1%,0
2022-12-19,SHS00177,0.0,0.0,0 to 1%,0
2022-12-19,SHS00178,0.0,0.0,0 to 1%,0
2022-12-19,SHS00179,0.0,0.0,0 to 1%,0
2022-12-19,SHS00180,0.0,0.0,0 to 1%,0
2022-12-19,SHS00181,0.0,0.0,0 to 1%,0
2022-12-19,SHS00182,0.0,0.0,0 to 1%,0
2022-12-19,SHS00183,0.0,0.0,0 to 1%,0
2022-12-19,SHS00184,0.0,0.0,0 to 1%,0
2022-12-19,SHS00185,0.0,0.0,0 to 1%,0
2022-12-19,SHS00186,0.0,0.0,0 to 1%,0
2022-12-19,SHS00187,0.0,0.0,0 to 1%,0
2022-12-19,SHS00189,0.0,0.0,0 to 1%,0
2022-12-19,SHS00191,0.0,0.0,0 to 1%,0
2022-12-19,SHS00192,0.0,0.0,0 to 1%,0
2022-12-19,SHS00193,0.0,0.0,0 to 1%,0
2022-12-19,SHS00194,0.0,0.0,0 to 1%,0
2022-12-19,SHS00195,0.0,0.0,0 to 1%,0
2022-12-19,SHS00196,0.0,0.0,0 to 1%,0
2022-12-19,SHS00197,0.0,0.0,0 to 1%,0
2022-12-19,SHS00198,0.0,0.0,0 to 1%,0
2022-12-19,SHS00199,0.0,0.0,0 to 1%,0
2022-12-19,SHS00200,0.0,0.0,0 to 1%,0
2022-12-19,SHS00201,0.6098,0.1778,0 to 1%,0
2022-12-19,SHS00202,0.0,0.0,0 to 1%,0
2022-12-19,SHS00203,0.0,0.0,0 to 1%,0
2022-12-19,SHS00204,0.0,0.0,0 to 1%,0
2022-12-19,SHS00205,0.0018,0.0,0 to 1%,0
2022-12-19,SHS00206,0.3795,0.3795,0 to 1%,0
2022-12-19,SHS00207,0.0,0.0,0 to 1%,0
2022-12-19,SHS00208,0.0,0.0,0 to 1%,0
2022-12-19,SHS00209,0.0,0.0,0 to 1%,0
2022-12-19,SHS00210,1.0929,0.9546,0 to 1%,0
2022-12-19,SHS00212,0.0,0.0,0 to 1%,0
2022-12-19,SHS00213,0.0,0.0,0 to 1%,0
2022-12-19,SHS00215,0.0,0.0,0 to 1%,0
2022-12-19,SHS00216,0.0,0.0,0 to 1%,0
2022-12-19,SHS00217,0.0,0.0,0 to 1%,0
2022-12-19,SHS00218,0.0,0.0,0 to 1%,0
2022-12-19,SHS00219,0.0,0.0,0 to 1%,0
2022-12-19,SHS00220,0.0,0.0,0 to 1%,0
2022-12-19,SHS00221,0.0,0.0,0 to 1%,0
2022-12-19,SHS00224,0.0,0.0,0 to 1%,0
2022-12-19,SHS00225,0.0,0.0,0 to 1%,0
2022-12-19,SHS00229,0.0,0.0,0 to 1%,0
2022-12-19,SHS00231,0.0,0.0,0 to 1%,0
2022-12-19,SHS00232,0.0,0.0,0 to 1%,0
2022-12-19,SHS00234,0.0,0.0,0 to 1%,0
2022-12-19,SHS00236,0.0,0.0,0 to 1%,0
2022-12-19,SHS00237,0.0,0.0,0 to 1%,0
2022-12-19,SHS00238,0.0,0.0,0 to 1%,0
2022-12-19,SHS00239,0.0,0.0,Power issue,0
2022-12-19,SHS00240,0.0,0.0,0 to 1%,0
2022-12-19,SHS00242,0.0,0.0,0 to 1%,0
2022-12-19,SHS00243,0.0,0.002,0 to 1%,0
2022-12-19,SHS00244,0.0,0.0,0 to 1%,0
2022-12-19,SHS00245,0.0,0.0,0 to 1%,0
2022-12-19,SHS00246,0.0,0.0,0 to 1%,0
2022-12-19,SHS00247,0.0,0.0,0 to 1%,0
2022-12-19,SHS00249,0.0,0.0,0 to 1%,0
2022-12-19,SHS00250,0.0,0.0,0 to 1%,0
2022-12-19,SHS00252,0.0,0.0,0 to 1%,0
2022-12-19,SHS00253,0.0,0.0,0 to 1%,0
2022-12-19,SHS00254,0.0,0.0,0 to 1%,0
2022-12-19,SHS00255,0.0,0.0,0 to 1%,0
2022-12-19,SHS00256,0.0,0.0,0 to 1%,0
2022-12-19,SHS00257,0.0,0.0,0 to 1%,0
2022-12-19,SHS00258,0.0,0.0,0 to 1%,0
2022-12-19,SHS00259,0.0,0.0,0 to 1%,0
2022-12-19,SHS00260,0.0,0.0,0 to 1%,0
2022-12-19,SHS00261,0.3175,0.0,0 to 1%,0
2022-12-19,SHS00262,0.0,0.0,0 to 1%,0
2022-12-19,SHS00263,0.0,0.0,0 to 1%,0
2022-12-19,SHS00264,0.0,0.0,0 to 1%,0
2022-12-19,SHS00265,0.0,0.0,0 to 1%,0
2022-12-19,SHS00267,0.0472,0.0185,0 to 1%,0
2022-12-19,SHS00274,0.154,0.3361,0 to 1%,0
2022-12-19,SHS00280,0.0346,0.0236,0 to 1%,0
2022-12-19,SHS00301,0.0,0.0,0 to 1%,0
2022-12-19,SHS00304,0.0,0.0,0 to 1%,0
2022-12-19,SHS00314,0.0,0.0,0 to 1%,0
2022-12-19,SHS00317,0.0335,0.0105,0 to 1%,0
2022-12-19,SHS00325,0.0,0.0,0 to 1%,0
2022-12-19,SHS00329,0.0485,0.009,0 to 1%,0
2022-12-19,SHS00330,0.0,0.0,0 to 1%,0
2022-12-19,SHS00335,0.0,0.0,0 to 1%,0
2022-12-19,SHS00341,0.0,0.0,0 to 1%,0
2022-12-19,SHS00348,0.0,0.0031,0 to 1%,0
2022-12-19,SHS00349,0.0,0.0,0 to 1%,0
2022-12-19,SHS00350,0.0268,0.0268,0 to 1%,0
2022-12-19,SHS00352,0.0,0.0,0 to 1%,0
2022-12-19,SHS00354,0.0,0.0,0 to 1%,0
2022-12-19,SHS00356,0.0,0.0,0 to 1%,0
2022-12-19,SHS00363,0.0,0.0,0 to 1%,0
2022-12-19,SHS00364,0.0,0.0,0 to 1%,0
2022-12-19,SHS00368,0.0,0.0,0 to 1%,0
2022-12-19,SHS00374,0.0,0.0,0 to 1%,0
2022-12-19,SHS00379,0.0,0.0,Power issue,0
2022-12-19,SHS00380,0.0,0.0,0 to 1%,0
2022-12-19,SHS00382,0.0,0.0,0 to 1%,0
2022-12-19,SHS00383,0.0,0.0,0 to 1%,0
2022-12-19,SHS00392,0.0,0.0,0 to 1%,0
2022-12-19,SHS00397,0.0589,0.0151,0 to 1%,0
2022-12-19,SHS00408,0.0,0.0,0 to 1%,0
2022-12-19,SHS00415,0.0,0.0,0 to 1%,0
2022-12-19,SHS00416,0.0,0.0,0 to 1%,0
2022-12-19,SHS00418,0.0,0.0,0 to 1%,0
2022-12-19,SHS00419,0.0574,0.0104,0 to 1%,0
2022-12-19,SHS00420,2.7778,0.1845,0 to 1%,0
2022-12-19,SHS00421,0.0,0.0,0 to 1%,0
2022-12-19,SHS00422,0.0,0.0,0 to 1%,0
2022-12-19,SHS00423,0.0,0.0,0 to 1%,0
2022-12-19,SHS00424,0.0,0.0,0 to 1%,0
2022-12-19,SHS00425,0.0,0.0,0 to 1%,0
2022-12-19,SHS00426,0.0,0.0,0 to 1%,0
2022-12-19,SHS00427,0.0,0.0,0 to 1%,0
2022-12-19,SHS00428,0.0,0.0018,0 to 1%,0
2022-12-19,SHS00431,0.0,0.0,0 to 1%,0
2022-12-19,SHS00432,0.0,0.0,0 to 1%,0
2022-12-19,SHS00433,0.0,0.0,0 to 1%,0
2022-12-19,SHS00434,0.0,0.0,0 to 1%,0
2022-12-19,SHS00435,0.0,0.0,0 to 1%,0
2022-12-19,SHS00436,0.0,0.0,0 to 1%,0
2022-12-19,SHS00437,0.0,0.0,0 to 1%,0
2022-12-19,SHS00438,0.0,0.0,0 to 1%,0
2022-12-19,SHS00439,0.0,0.0,0 to 1%,0
2022-12-19,SHS00440,0.0,0.0,0 to 1%,0
2022-12-19,SHS00441,0.0,0.0,0 to 1%,0
2022-12-19,SHS00442,0.0,0.0,0 to 1%,0
2022-12-19,SHS00443,0.0,0.0,0 to 1%,0
2022-12-19,SHS00444,0.0013,0.0,0 to 1%,0
2022-12-19,SHS00445,0.0,0.0,0 to 1%,0
2022-12-19,SHS00446,0.0,0.0,0 to 1%,0
2022-12-19,SHS00448,0.0,0.0,0 to 1%,0
2022-12-19,SHS00449,0.0,0.0,0 to 1%,0
2022-12-19,SHS00450,0.0,0.0,0 to 1%,0
2022-12-19,SHS00451,0.0,0.0,0 to 1%,0
2022-12-19,SHS00452,0.0,0.0,0 to 1%,0
2022-12-19,SHS00454,0.0,0.0,0 to 1%,0
2022-12-19,SHS00455,0.0,0.0,0 to 1%,0
2022-12-19,SHS00458,0.0,0.0,0 to 1%,0
2022-12-19,SHS00459,0.0532,0.0106,0 to 1%,0
2022-12-19,SHS00460,0.0,0.0,0 to 1%,0
2022-12-19,SHS00461,0.0,0.0,0 to 1%,0
2022-12-19,SHS00462,0.0,0.0,0 to 1%,0
2022-12-19,SHS00464,0.0,0.0,0 to 1%,0
2022-12-19,SHS00465,0.0,0.0,0 to 1%,0
2022-12-19,SHS00466,0.0213,0.0195,0 to 1%,0
2022-12-19,SHS00467,0.0,0.0,0 to 1%,0
2022-12-19,SHS00468,0.0,0.0,0 to 1%,0
2022-12-19,SHS00469,0.0,0.0,0 to 1%,0
2022-12-19,SHS00470,0.0,0.0,0 to 1%,0
2022-12-19,SHS00471,0.0,0.0,0 to 1%,0
2022-12-19,SHS00472,0.0,0.0,0 to 1%,0
2022-12-19,SHS00473,0.0,0.0,0 to 1%,0
2022-12-19,SHS00474,0.0,0.0,0 to 1%,0
2022-12-19,SHS00475,0.0,0.0,0 to 1%,0
2022-12-19,SHS00477,0.0,0.0,0 to 1%,0
2022-12-19,SHS00480,0.0,0.0,0 to 1%,0
2022-12-19,SHS00481,0.0,0.0,0 to 1%,0
2022-12-19,SHS00482,24.6737,24.6282,Over 5%,0
2022-12-19,SHS00483,0.0,0.0,0 to 1%,0
2022-12-19,SHS00501,0.0,0.0,0 to 1%,0
2022-12-19,SHS00504,0.0,0.0,0 to 1%,0
2022-12-19,SHS00513,0.0,0.0,0 to 1%,0
2022-12-19,SHS00514,0.0,0.0,0 to 1%,0
2022-12-19,SHS00515,0.2398,0.0,0 to 1%,0
2022-12-19,SHS00516,0.0,0.0,0 to 1%,0
2022-12-19,SHS00517,0.0,0.0,0 to 1%,0
2022-12-19,SHS00519,0.0,0.0,0 to 1%,0
2022-12-19,SHS00521,0.0,0.0,0 to 1%,0
2022-12-19,SHS00522,0.0,0.0,0 to 1%,0
2022-12-19,SHS00523,0.0,0.0,0 to 1%,0
2022-12-19,SHS00524,0.036,0.016,0 to 1%,0
2022-12-19,SHS00525,0.0,0.0,0 to 1%,0
2022-12-19,SHS00526,0.0,0.0,0 to 1%,0
2022-12-19,SHS00527,0.0,0.0,0 to 1%,0
2022-12-19,SHS00529,0.0,0.0,0 to 1%,0
2022-12-19,SHS00530,0.0,0.0,0 to 1%,0
2022-12-19,SHS00531,0.0,0.0,0 to 1%,0
2022-12-19,SHS00533,0.0,0.0,0 to 1%,0
2022-12-19,SHS00534,0.0,0.0,0 to 1%,0
2022-12-19,SHS00535,0.0,0.0,0 to 1%,0
2022-12-19,SHS00536,0.0,0.0,0 to 1%,0
2022-12-19,SHS00537,0.0,0.0,0 to 1%,0
2022-12-19,SHS00538,0.0,0.0,0 to 1%,0
2022-12-19,SHS00539,0.1522,0.0,0 to 1%,0
2022-12-19,SHS00540,0.0,0.0,0 to 1%,0
2022-12-19,SHS00541,0.0,0.0,0 to 1%,0
2022-12-19,SHS00542,0.0,0.0,0 to 1%,0
2022-12-19,SHS00544,0.0,0.0,0 to 1%,0
2022-12-19,SHS00545,0.0,0.0,0 to 1%,0
2022-12-19,SHS00559,0.0,0.0,0 to 1%,0
2022-12-19,SHS00560,0.0,0.0,0 to 1%,0
2022-12-19,SHS00569,0.0,0.0,0 to 1%,0
2022-12-19,SHS00576,0.0,0.0,0 to 1%,0
2022-12-19,SHS00580,0.0,0.0,0 to 1%,0
2022-12-19,SHS00583,0.0403,0.0035,0 to 1%,0
2022-12-19,SHS00586,0.0,0.0,Power issue,0
2022-12-19,SHS00588,0.0,0.0,0 to 1%,0
2022-12-19,SHS00609,0.0,0.0,0 to 1%,0
2022-12-19,SHS00610,0.0,0.0,0 to 1%,0
2022-12-19,SHS00612,0.0013,0.0,0 to 1%,0
2022-12-19,SHS00613,0.0,0.0,0 to 1%,0
2022-12-19,SHS00618,0.0,0.0,Power issue,0
2022-12-19,SHS00620,0.0,0.0,0 to 1%,0
2022-12-19,SHS00622,0.0,0.0,0 to 1%,0
2022-12-19,SHS00624,0.0,0.0,0 to 1%,0
2022-12-19,SHS00627,0.3058,0.0,0 to 1%,0
2022-12-19,SHS00636,0.0,0.0,0 to 1%,0
2022-12-19,SHS00638,0.0,0.0,0 to 1%,0
2022-12-19,SHS00765,0.0,0.0,0 to 1%,0
2022-12-19,SHS00920,0.0,0.0,0 to 1%,0
2022-12-19,SHS00921,0.0,0.0,0 to 1%,0
2022-12-19,SHS00922,0.0,0.0,0 to 1%,0
2022-12-19,SHS00925,0.0,0.0,0 to 1%,0
2022-12-19,SHS00926,0.4167,0.0,0 to 1%,0
2022-12-19,SHS00931,0.0,0.0,0 to 1%,0
2022-12-19,SHS00932,0.0,0.0,0 to 1%,0
2022-12-19,SHS00933,0.0,0.0,0 to 1%,0
2022-12-19,SHS00942,0.0,0.0,0 to 1%,0
2022-12-19,SHS00969,0.0,0.0,0 to 1%,0
2022-12-19,SHS01046,0.0,0.0,0 to 1%,0
2022-12-19,SHS01275,0.0,0.0,0 to 1%,0
2022-12-19,SHS01306,0.0,0.0,0 to 1%,0
2022-12-19,SHS01307,0.0,0.0,0 to 1%,0
2022-12-19,SHS01308,0.0,0.0,0 to 1%,0
2022-12-19,SHS01309,0.0018,0.0,0 to 1%,0
2022-12-19,SHS01311,0.0,0.0,0 to 1%,0
2022-12-19,SHS01343,0.0,0.0,0 to 1%,0
2022-12-19,SHS01388,0.0,0.0,0 to 1%,0
2022-12-19,SHS01418,0.0,0.0,Power issue,0
2022-12-19,SHS01419,0.0,0.0,Power issue,0
2022-12-19,SHS01420,0.0,0.0,Power issue,0
2022-12-19,TESTBED,0.0,0.0,0 to 1%,0
2022-12-19,TNY00001,0.0,0.0,0 to 1%,0
2022-12-19,TNY00002,0.0,0.0,0 to 1%,0
2022-12-19,TNY00003,0.0,0.0,0 to 1%,0
2022-12-19,TNY00004,0.0,0.0,0 to 1%,0
2022-12-19,TNY00005,0.0,0.0,0 to 1%,0
2022-12-19,TNY00006,0.0,0.0,0 to 1%,0
2022-12-19,TNY00007,0.0,0.0,0 to 1%,0
2022-12-19,TNY00008,0.0713,0.0869,0 to 1%,0
2022-12-19,TNY00009,0.0,0.0,0 to 1%,0
2022-12-19,TNY00010,0.0,0.0,0 to 1%,0
2022-12-19,TNY00012,0.0,0.0,0 to 1%,0
2022-12-19,TNY00013,0.0,0.0,0 to 1%,0
2022-12-19,TNY00014,0.0,0.0,0 to 1%,0
2022-12-19,TNY00015,0.0,0.0,0 to 1%,0
2022-12-19,TNY00016,0.0,0.0,0 to 1%,0
2022-12-19,TNY00017,0.0,0.0,0 to 1%,0
2022-12-19,TNY00020,0.0,0.0,0 to 1%,0
2022-12-19,TNY00021,0.0,0.0,0 to 1%,0
2022-12-19,TNY00022,0.0,0.0,0 to 1%,0
2022-12-19,TNY00023,0.0,0.0,0 to 1%,0
2022-12-19,TNY00024,0.0,0.0,0 to 1%,0
2022-12-19,TNY00025,0.0,0.0,0 to 1%,0
2022-12-19,TNY00026,0.0,0.0,0 to 1%,0
2022-12-19,TNY00029,0.0,0.0,0 to 1%,0
2022-12-19,TNY00030,0.0,0.0,0 to 1%,0
2022-12-19,TNY00031,0.0,0.0,0 to 1%,0
2022-12-19,TNY00032,0.0,0.0,0 to 1%,0
2022-12-19,TNY00033,0.0,0.0,0 to 1%,0
2022-12-19,TNY00034,0.0,0.0,0 to 1%,0
2022-12-19,TNY00035,0.0,0.0,0 to 1%,0
2022-12-19,TNY00036,0.0104,0.0,0 to 1%,0
2022-12-19,TNY00039,0.0,0.0,0 to 1%,0
2022-12-19,TNY00040,0.0,0.0,0 to 1%,0
2022-12-19,TNY00041,0.0,0.0,0 to 1%,0
2022-12-19,TNY00042,0.0,0.0,Power issue,0
2022-12-19,TNY00043,0.0,0.0,Power issue,0
2022-12-19,TNY00044,0.0,0.0,0 to 1%,0
2022-12-19,TNY00045,0.0,0.0,0 to 1%,0
2022-12-19,TNY00046,0.0,0.0,0 to 1%,0
2022-12-19,TNY00047,0.0,0.0,0 to 1%,0
2022-12-19,TNY00048,0.0,0.0,0 to 1%,0
2022-12-19,TNY00049,0.0,0.0,0 to 1%,0
2022-12-19,TNY00050,0.0,0.0,0 to 1%,0
2022-12-19,TNY00051,0.0,0.0,0 to 1%,0
2022-12-19,TNY00052,0.0,0.0,0 to 1%,0
2022-12-19,TNY00053,0.0,0.0,0 to 1%,0
2022-12-19,TNY00054,0.0,0.0,0 to 1%,0
2022-12-19,TNY00055,0.0,0.0,0 to 1%,0
2022-12-19,TNY00056,0.1238,0.1072,0 to 1%,0
2022-12-19,TNY00057,0.0,0.0,0 to 1%,0
2022-12-19,TNY00058,0.0,0.0,0 to 1%,0
2022-12-19,TNY00059,0.0081,0.0,0 to 1%,0
2022-12-19,TNY00060,0.0,0.0,0 to 1%,0
2022-12-19,TNY00061,0.0,0.0319,0 to 1%,0
2022-12-19,TNY00062,0.0,0.0,0 to 1%,0
2022-12-19,TNY00063,0.0,0.0,0 to 1%,0
2022-12-19,TNY00064,0.0,0.0,0 to 1%,0
2022-12-19,TNY00065,0.0,0.0,0 to 1%,0
2022-12-19,TNY00067,0.0,0.0,Power issue,0
2022-12-19,TNY00068,0.0,0.0,0 to 1%,0
2022-12-19,TNY00069,0.0,0.0,0 to 1%,0
2022-12-19,TNY00070,0.0,0.0,0 to 1%,0
2022-12-19,TNY00071,0.0,0.0,0 to 1%,0
2022-12-19,TNY00072,0.0,0.0,0 to 1%,0
2022-12-19,TNY00073,0.0,0.0,0 to 1%,0
2022-12-19,TNY00074,0.0,0.0,Power issue,0
2022-12-19,TNY00075,0.7984,0.0,0 to 1%,0
2022-12-19,TNY00076,0.0,0.0,0 to 1%,0
2022-12-19,TNY00077,0.0,0.0,0 to 1%,0
2022-12-19,TNY00078,0.3704,0.0,0 to 1%,0
2022-12-19,TNY00079,0.0,0.0,0 to 1%,0
2022-12-19,TNY00080,0.0,0.0,0 to 1%,0
2022-12-19,TNY00081,0.0,0.0,0 to 1%,0
2022-12-19,TNY00082,0.0,0.0,0 to 1%,0
2022-12-19,TNY00083,0.048,0.0752,0 to 1%,0
2022-12-19,TNY00084,0.0,0.0,0 to 1%,0
2022-12-19,TNY00085,0.0,0.0,0 to 1%,0
2022-12-19,TNY00086,0.0,0.0,0 to 1%,0
2022-12-19,TNY00087,0.0,0.0,0 to 1%,0
2022-12-19,TNY00088,0.0,0.0,0 to 1%,0
2022-12-19,TNY00089,0.0,0.0,0 to 1%,0
2022-12-19,TNY00090,0.0,0.0,0 to 1%,0
2022-12-19,TNY00091,0.0,0.0,0 to 1%,0
2022-12-19,TNY00092,0.0,0.0,0 to 1%,0
2022-12-19,TNY00094,0.0,0.0,0 to 1%,0
2022-12-19,TNY00095,0.0,0.0,0 to 1%,0
2022-12-19,TNY00096,0.1147,0.0782,0 to 1%,0
2022-12-19,TNY00097,0.0567,0.0567,0 to 1%,0
2022-12-19,TNY00098,0.0,0.0,0 to 1%,0
2022-12-19,TNY00099,0.0,0.0,0 to 1%,0
2022-12-19,TNY00100,0.0,0.0,0 to 1%,0
